frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
63,2.0,[6.50750997637374 462.3176789896863 1003.2686806273488 1287.5012577438308],[244.55955505371094 1051.2769775390625 623.6383666992188 1181.734130859375],0.7763906717300415,06BHK527,None
64,2.0,[6.651566248052063 465.05759834525776 1006.840112833735 1289.99678574472],[247.74325561523438 1051.5882568359375 628.8162231445312 1185.205810546875],0.7725167274475098,06BHK527,None
65,2.0,[7.971256139706725 467.1150777138557 1011.8981513380902 1291.3042184869614],[251.5330047607422 1052.78076171875 632.92919921875 1187.315673828125],0.7694304585456848,06BHK527,None
66,2.0,[7.729609833437905 470.0926374081243 1016.6051605420105 1295.1048300370921],[260.5057373046875 1052.706787109375 642.63134765625 1184.767578125],0.7693653106689453,06BHK527,None
69,2.0,[4.795141774919273 475.3255697523869 1026.1452678804633 1303.9541974736346],[271.29412841796875 1061.9813232421875 651.6547241210938 1188.762451171875],0.7652779221534729,06BHK527,None
70,2.0,[5.939721013075541 477.3327825810904 1032.4996583406592 1305.6033512796917],[274.37408447265625 1060.2093505859375 651.0496826171875 1193.141357421875],0.7760679125785828,06BHK527,None
71,2.0,[5.233854804304428 478.91663739533874 1034.4031690265945 1306.5236099052586],[275.8241271972656 1059.9322509765625 657.2972412109375 1196.721923828125],0.7831779718399048,06BHK527,None
72,2.0,[4.1957402447091 481.2019769885802 1036.297029060565 1309.0015219518314],[277.9698791503906 1065.2552490234375 658.2220458984375 1195.9991455078125],0.7744276523590088,06BHK527,None
73,2.0,[4.250031637401662 482.6619607763082 1040.0301507524748 1311.200249353761],[280.81378173828125 1065.45556640625 657.3991088867188 1194.2288818359375],0.7757962942123413,06BHK527,None
75,2.0,[2.812441782188671 484.38060820960345 1043.0725113439066 1314.9016613144465],[289.4600830078125 1067.024658203125 660.6410522460938 1204.780029296875],0.7920328974723816,06BHK527,None
76,2.0,[2.2493610450367214 484.0788837527503 1044.0908114560011 1314.8753723921034],[287.18096923828125 1069.996337890625 660.3336791992188 1204.4521484375],0.784497082233429,06BHK527,None
77,2.0,[2.136647917449295 485.5301439703525 1045.7389409599746 1316.6316858192843],[291.6530456542969 1073.5418701171875 661.8323974609375 1205.3360595703125],0.7814761996269226,06BHK527,None
78,2.0,[1.779561398166038 486.5228922246448 1046.7185676608306 1318.1637982682946],[286.07537841796875 1077.7869873046875 666.359619140625 1200.706787109375],0.7730213403701782,06BHK527,None
79,2.0,[6.403184829647557 486.7540735042247 1049.5674236268173 1319.0149420091252],[293.099853515625 1077.63427734375 666.662841796875 1206.4892578125],0.7748573422431946,06BHK527,None
80,2.0,[4.228973980798173 488.62742337219 1049.451590826103 1320.8074673580543],[286.1602783203125 1078.781005859375 667.4249267578125 1208.0142822265625],0.7651193141937256,06BHK527,None
81,2.0,[3.813386574091396 489.55850494460293 1050.9232250359478 1322.073501386339],[287.3709411621094 1080.984619140625 668.1707153320312 1207.359619140625],0.7570537328720093,06BHK527,None
82,2.0,[3.7529349006927077 491.8589053726538 1053.52326964063 1325.3576100223577],[295.1311340332031 1081.6102294921875 673.5053100585938 1211.6802978515625],0.7632935643196106,06BHK527,None
83,2.0,[3.895320251214798 492.9369173408795 1055.5816940943364 1327.2332762532683],[296.5240173339844 1082.5623779296875 676.48193359375 1213.497802734375],0.768886923789978,06BHK527,None
84,2.0,[4.874618603992303 494.4268883892928 1057.9499282612344 1328.8816784365335],[298.01092529296875 1085.326171875 675.3447875976562 1215.3372802734375],0.7749357223510742,06BHK527,None
85,2.0,[4.885460683058682 493.9942880826562 1058.199495562491 1327.8802164400095],[298.5942687988281 1086.1025390625 675.4539184570312 1216.9449462890625],0.7780488133430481,06BHK527,None
86,2.0,[5.921565150437345 494.6577391049982 1060.7098436697322 1327.7330445796786],[298.64630126953125 1086.5849609375 674.2279052734375 1214.233642578125],0.7759031057357788,06BHK527,None
87,2.0,[6.4639655501957805 495.1797713967767 1060.9244325013078 1328.162643934569],[298.093505859375 1086.568359375 680.727783203125 1217.0914306640625],0.7759533524513245,06BHK527,None
90,2.0,[9.424837245652952 497.0152324580994 1062.546096804466 1329.2908073471926],[301.4364013671875 1089.7069091796875 684.0714111328125 1218.4981689453125],0.7648110389709473,06BHK527,None
91,2.0,[10.801056819444852 498.0838066415423 1063.318647618883 1330.4437100496248],[301.2428283691406 1091.21240234375 683.3690185546875 1220.0347900390625],0.7690802216529846,06BHK527,None
92,2.0,[12.625321555945789 501.12731794969204 1065.1846591774984 1334.9762390002568],[299.70587158203125 1092.3570556640625 682.9584350585938 1220.5374755859375],0.771099865436554,06BHK527,None
93,2.0,[13.928718668132092 502.1121912746454 1066.5586827943625 1337.0248032887225],[301.4870300292969 1092.8734130859375 684.67724609375 1221.1307373046875],0.770075798034668,06BHK527,None
96,2.0,[15.565755427280692 501.6259096896917 1066.8957186842833 1337.0710116893213],[302.2547912597656 1093.2479248046875 692.8016357421875 1226.6336669921875],0.7812498211860657,06BHK527,None
99,2.0,[17.20632881357028 503.70716636322686 1068.1421087458555 1339.7696274499715],[305.8878173828125 1094.3218994140625 692.2178344726562 1224.9287109375],0.7899563312530518,06BHK527,None
